,src_sent,pred_sent,reference_nbv,reference_nlth,reference_naa,reference_nvi,bleu_score
2216,"""dize aos que rebocam de cal não adubada que ela cairá. Haverá uma grande pancada de chuva, e vós, ó pedras grandes de saraiva, caireis, e um vento tempestuoso a fenderá.""
","""dize aos que rebocam aos que rebocam não adubada que ela cairá. uma grande grande pancada de chuva, e os pedras de chuva, caireis, e um vento <unk>
","""Por isso, Ezequiel, diga a esses profetas: Seu muro pintado vai cair! Haverá chuva e uma grande inundação; chuva de pedras e um vento muito forte acabarão jogando por terra seu muro fraco.""
","""Diga a essa gente que a parede vai cair. Vou mandar chuva pesada e também chuva de pedra; e um vento forte soprará contra ela.""
","""Diga aos que estão aplicando a cal que a parede ruirá. Haverá chuva torrencial. Vocês, pedras de granizo, cairão, e um vento tempestuoso irromperá.""
","""diga àqueles que lhe passam cal: Esse muro vai cair! Virá chuva torrencial, e derramarei chuva de pedra, e rajarão ventos violentos.""
",12.0619545934316
2217,"""para chamar os que passam e seguem direito o seu caminho.""
","""para chamar os que passam e seguem o seu caminho.""
","""e faz propostas aos que passam por ali e tratam de seus negócios; ela diz:""
","""e grita aos que passam preocupados com os seus negócios:""
","""para dizer aos que passam e seguem direito o seu caminho:""
","""clama aos que passam por ali seguindo o seu caminho:""
",32.774568052975916
2218,"""E guardai os meus estatutos e cumpri-os. Eu sou o SENHOR que vos santifica.""
","""Vocês saberão que os meus estatutos e cumpri-os. Eu sou o SENHOR que santifica.""
","""Obedeçam a todos os mandamentos e pratiquem-nos. Eu sou o SENHOR que os santifica.""
","""Obedeçam às minhas leis. Eu sou o SENHOR, e eu os separei dos outros povos para que vocês sejam somente meus.""
","""Guardem os meus estatutos e tratem de cumpri-los. Eu sou o SENHOR, que os santifico.""
","""Obedeçam aos meus decretos e pratiquem-nos. Eu sou o SENHOR que os santifica.""
",49.22509024361154
2219,"""E, naquele dia, eu separarei a terra de Gósen, em que meu povo habita, a fim de que nela não haja enxames de moscas, para que saibas que eu sou o SENHOR no meio desta terra.""
","""Naquele dia, eu separarei a terra de Gósen, em que meu povo habita, a fim de que nela não haja enxames de moscas, para que eu sou o SENHOR no meio desta terra.""
","""“ ‘Mas note bem! Farei com que na terra de Gósen isso não aconteça. As moscas não amolarão os israelitas. Assim você terá de reconhecer que eu sou o SENHOR de toda a terra.""
","""Mas naquele dia separarei a região de Gosém, onde mora o meu povo, para que ali não haja moscas. Assim, você ficará sabendo que eu, o SENHOR, estou aqui neste país.""
","""Naquele dia, separarei a terra de Gósen, onde mora o meu povo, para que nela não haja enxames de moscas, e você saiba que eu sou o SENHOR no meio desta terra.""
","""“Mas naquele dia tratarei de maneira diferente a terra de Gósen, onde habita o meu povo; nenhum enxame de moscas se achará ali, para que você saiba que eu, o SENHOR, estou nessa terra.""
",63.936217515644515
2220,"""Então, voltaram e lho fizeram saber; e ele disse: Esta é a palavra do SENHOR, a qual falou pelo ministério de Elias, o tisbita, seu servo, dizendo: No pedaço do campo de Jezreel, os cães comerão a carne de Jezabel.""
","""Então voltaram e disse: — Esta é a palavra do SENHOR, a qual é a palavra do SENHOR, a qual é a palavra do SENHOR, a qual falou pelo campo de Jezreel, os cães comerão a carne de Jezabel.""
","""Então voltaram e contaram a Jeú o que havia acontecido. E Jeú disse: “É exatamente o que o SENHOR disse que ia acontecer, por meio do seu servo Elias, o tesbita, que os cães comeriam a carne dela,""
","""Então eles voltaram, contaram a Jeú, e este disse: — Foi isto o que o SENHOR Deus disse que ia acontecer quando falou por meio do seu servo Elias, da cidade de Tisbé: “Os cachorros comerão o corpo de Jezabel perto da cidade de Jezreel.""
","""Então voltaram e contaram isso a Jeú. Ele disse: — Esta é a palavra do SENHOR, que ele falou por meio de Elias, o tesbita, seu servo, dizendo: “No campo de Jezreel, os cães comerão a carne de Jezabel.""
","""Então voltaram e contaram isso a Jeú, que disse: “Cumpriu-se a palavra do SENHOR anunciada por meio do seu servo Elias, o tesbita: Num terreno em Jezreel cães devorarão a carne de Jezabel,""
",51.030877347557634
2221,"""O que disser ao ímpio: Justo és, os povos o amaldiçoarão, as nações o detestarão.""
","""O que disser o que disser ao ímpio: — és, os povos o amaldiçoarão, as nações o detestarão.""
","""Quem diz ao perverso: “Você está livre porque é inocente!” será amaldiçoado e desprezado por muitos povos.""
","""Se ele declarar inocente um homem que é culpado, será amaldiçoado e odiado por todos.""
","""Quem disser ao ímpio: “Você é justo” será amaldiçoado pelos povos e detestado pelas nações.""
","""Quem disser ao ímpio: “Você é justo”, será amaldiçoado pelos povos e sofrerá a indignação das nações.""
",13.62935817240798
2222,"""E subiu também a casa de José a Betel, e foi o SENHOR com eles. E fez a casa de José espiar a Betel (e foi dantes o nome desta cidade Luz).""
","""Então a casa de José subiu a Betel, e foi o SENHOR com eles. E fez a casa de José espiar a Betel e o nome desta cidade Luz).""
","""O exército de José, por sua vez, atacou a cidade de Betel, e o SENHOR estava com eles. Primeiro enviaram espias a Betel, antes conhecida pelo nome de Luz.""
","""O povo das tribos de José, isto é, Efraim e Manassés, também saiu. Eles atacaram a cidade de Betel, que antigamente era chamada de Luz. E o SENHOR os ajudou. Eles mandaram espiões à cidade;""
","""A casa de José atacou Betel, e o SENHOR estava com eles. A casa de José enviou homens a espiar Betel, que antes se chamava Luz.""
","""Os homens das tribos de José, por sua vez, atacaram Betel, e o SENHOR estava com eles. Enviaram espias a Betel, anteriormente chamada Luz.""
",10.071491577796198
2223,"""E, por causa da grandeza que lhe deu, todos os povos, nações e línguas tremiam e temiam diante dele; a quem queria matava e a quem queria dava a vida; e a quem queria engrandecia e a quem queria abatia.""
","""E, por causa da grandeza que lhe deu, todos os povos, todos os povos, nações e línguas tremiam diante dele; a quem queria a vida; a quem queria engrandecia e a quem queria abatia.""
","""Era tão grande o poder que Nabucodonosor recebeu de Deus que todos os povos tremiam de medo diante dele. Mandava matar quem ele queria e deixava com vida as pessoas de quem gostava. Conforme os caprichos do rei, ele promovia a quem queria promover e humilhava a quem queria humilhar.""
","""O poder que Deus lhe deu era tão grande, que todos os povos do mundo tremiam de medo na presença dele. Se ele queria, matava uma pessoa; ou, se queria, deixava que vivesse. Elevava uns e rebaixava outros.""
","""Por causa da grandeza que lhe deu, pessoas de todos os povos, nações e línguas tremiam e temiam diante dele. Matava a quem queria e a quem queria deixava com vida; exaltava uns e humilhava outros.""
","""Devido à alta posição que Deus lhe concedeu, homens de todas as nações, povos e línguas tremiam diante dele e o temiam. A quem o rei queria matar, matava; a quem queria poupar, poupava; a quem queria promover, promovia; e a quem queria humilhar, humilhava.""
",53.845445290475524
2224,"""E ninguém põe vinho novo em odres velhos; do contrário, o vinho novo rompe os odres, e entorna-se o vinho, e os odres estragam-se; o vinho novo deve ser posto em odres novos.""
","""E ninguém põe vinho novo em odres velhos; do contrário, o vinho novo novo novo novo novo novo novo e os odres rompe o vinho, o vinho novo deve ser posto em odres novos.""
","""É como se alguém pusesse vinho novo em odres velhos. Os odres velhos arrebentariam. O vinho se derramaria e os odres se estragariam. Vinho novo precisa de odres novos”.""
","""Ninguém põe vinho novo em odres velhos. Se alguém fizer isso, os odres rebentam, o vinho se perde, e os odres ficam estragados. Por isso, o vinho novo é posto em odres novos.""
","""E ninguém põe vinho novo em odres velhos, porque, se fizer isso, o vinho romperá os odres e se perdem tanto o vinho como os odres. Mas põe-se vinho novo em odres novos.""
","""E ninguém põe vinho novo em vasilha de couro velha; se o fizer, o vinho rebentará a vasilha, e tanto o vinho quanto a vasilha se estragarão. Ao contrário, põe-se vinho novo em vasilha de couro nova”.""
",45.175155709810205
2225,"""conforme o evangelho da glória do Deus bem-aventurado, que me foi confiado.""
","""conforme o evangelho da glória do Deus bem-aventurado,
","""Esse verdadeiro ensinamento é o evangelho glorioso do nosso bendito Deus, de quem eu sou mensageiro.""
","""Esse ensinamento se encontra no evangelho que Deus me encarregou de anunciar, isto é, na boa notícia que vem do Deus bendito e glorioso.""
","""segundo o evangelho da glória do Deus bendito, do qual fui encarregado.""
","""Esta sã doutrina se vê no glorioso evangelho que me foi confiado, o evangelho do Deus bendito.""
",30.48779293003838
2226,"""Quando alguém pecar contra o seu próximo, e puserem sobre ele juramento, para o ajuramentarem, e vier o juramento diante do teu altar, nesta casa,""
","""Quando alguém pecar contra o seu próximo, e puserem sobre ele para o ajuramentarem, e vier o juramento diante do seu altar.""
","""“Se um homem for acusado de pecar contra o seu próximo e depois, estando aqui diante do seu altar, jurar que ele não fez tal coisa,""
","""— Quando alguém for acusado de prejudicar outra pessoa e for trazido até o teu altar neste Templo e jurar que é inocente,""
","""— Se alguém pecar contra o seu próximo, e lhe for exigido que jure, e ele vier jurar diante do teu altar, neste templo,""
","""“Quando um homem pecar contra seu próximo, tiver que fazer um juramento e vier jurar diante do teu altar neste templo,""
",41.48886515256523
2227,"""E deu-lhes ordem, dizendo: Olhai, poreis emboscadas à cidade, por detrás da cidade; não vos alongueis muito da cidade; e todos vós estareis apercebidos.""
","""E Jesus disse ordem, dizendo: — Vocês não têm emboscadas à cidade, por detrás da cidade; não vos alongueis muito da cidade; e todos vocês estareis
","""“Preparem uma emboscada atrás da cidade, bem perto dela, prontos para entrarem em ação.""
","""com estas ordens: — Escondam-se do outro lado da cidade. Não fiquem muito longe e estejam prontos para atacar.""
","""Deu-lhes uma ordem, dizendo: — Ponham-se de emboscada contra a cidade, por detrás dela; não se distanciem muito da cidade; e todos estejam alertas.""
","""com a seguinte ordem: “Atenção! Preparem uma emboscada atrás da cidade e não se afastem muito dela. Fiquem todos alerta.""
",34.78521348870899
2228,"""Se com repreensões castigas alguém, por causa da iniquidade, logo destróis, como traça, a sua beleza; de sorte que todo homem é vaidade. (Selá)""
","""Se com repreensões castigas por causa da iniquidade, alguém, por causa da iniquidade, logo como traça, como traça, de vaidade.
","""Quando o Senhor castiga e repreende alguém por causa de seus pecados, tira-lhe o que tem de mais precioso. Sim, a vida humana não passa de um sopro.""
","""Tu nos repreendes e assim nos castigas por causa dos nossos pecados. Tu destróis, como a traça, aquilo que mais amamos. De fato, o ser humano é apenas um sopro!""
","""Quando castigas alguém com repreensões, por causa do pecado, destróis nele, como traça, o que tem de precioso. De fato, o ser humano é pura vaidade.""
","""Tu repreendes e disciplinas o homem por causa do seu pecado; como traça destróis o que ele mais valoriza; de fato, o homem não passa de um sopro. [Pausa]""
",14.627926470278295
2229,"""e Jodá, de Joanã, e Joanã, de Resa, e Resa, de Zorobabel, e Zorobabel, de Salatiel, e Salatiel, de Neri,""
","""o Joanã, de Joanã, Joanã, de Resa, Resa, de Zorobabel, e Zorobabel, de Salatiel, e Zorobabel, de Neri,""
","""o pai de Jodá foi Joanã; o pai de Joanã foi Ressa; o pai de Ressa foi Zorobabel; o pai de Zorobabel foi Salatiel; o pai de Salatiel foi Neri;""
","""filho de Joanã, filho de Resa, filho de Zorobabel, filho de Salatiel, filho de Neri,""
","""filho de Joanã, filho de Resa, filho de Zorobabel, filho de Salatiel, filho de Neri,""
","""filho de Joanã, filho de Ressa, filho de Zorobabel, filho de Salatiel, filho de Neri,""
",17.12951165642796
